,ano,estado,classe,valor,quant
430,2001,RIO DE JANEIRO,Cédulas - 1a. família,1.00,12
431,2001,RIO DE JANEIRO,Cédulas - 1a. família,5.00,3.079
432,2001,RIO DE JANEIRO,Cédulas - em polímero,10.00,168
433,2001,RIO DE JANEIRO,Cédulas - 1a. família,10.00,19.586
434,2001,RIO DE JANEIRO,Cédulas - 1a. família,50.00,20.766
435,2001,RIO DE JANEIRO,Cédulas - 1a. família,100.00,224
436,2001,RIO GRANDE DO NORTE,Cédulas - 1a. família,1.00,3
437,2001,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,69
438,2001,RIO GRANDE DO NORTE,Cédulas - em polímero,10.00,2
439,2001,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,764
440,2001,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,902
441,2001,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,8
442,2001,RIO GRANDE DO SUL,Cédulas - 1a. família,1.00,14
443,2001,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,3.606
444,2001,RIO GRANDE DO SUL,Cédulas - em polímero,10.00,245
445,2001,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,16.889
446,2001,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,7.886
447,2001,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,269
448,2001,RONDÔNIA,Cédulas - 1a. família,5.00,47
449,2001,RONDÔNIA,Cédulas - em polímero,10.00,1
450,2001,RONDÔNIA,Cédulas - 1a. família,10.00,628
451,2001,RONDÔNIA,Cédulas - 1a. família,50.00,628
452,2001,RONDÔNIA,Cédulas - 1a. família,100.00,64
453,2001,RORAIMA,Cédulas - 1a. família,10.00,12
454,2001,RORAIMA,Cédulas - 1a. família,50.00,60
455,2001,RORAIMA,Cédulas - 1a. família,100.00,10
456,2001,SANTA CATARINA,Cédulas - 1a. família,5.00,304
457,2001,SANTA CATARINA,Cédulas - em polímero,10.00,15
458,2001,SANTA CATARINA,Cédulas - 1a. família,10.00,2.058
459,2001,SANTA CATARINA,Cédulas - 1a. família,50.00,3.802
460,2001,SANTA CATARINA,Cédulas - 1a. família,100.00,22
461,2001,SÃO PAULO,Cédulas - 1a. família,1.00,40
462,2001,SÃO PAULO,Cédulas - 1a. família,5.00,10.216
463,2001,SÃO PAULO,Cédulas - em polímero,10.00,4.589
464,2001,SÃO PAULO,Cédulas - 1a. família,10.00,82.702
465,2001,SÃO PAULO,Cédulas - 1a. família,50.00,53.865
466,2001,SÃO PAULO,Cédulas - 1a. família,100.00,704
467,2001,SERGIPE,Cédulas - 1a. família,5.00,84
468,2001,SERGIPE,Cédulas - em polímero,10.00,63
469,2001,SERGIPE,Cédulas - 1a. família,10.00,1.174
470,2001,SERGIPE,Cédulas - 1a. família,50.00,684
471,2001,SERGIPE,Cédulas - 1a. família,100.00,4
472,2001,TOCANTINS,Cédulas - 1a. família,5.00,51
473,2001,TOCANTINS,Cédulas - em polímero,10.00,1
474,2001,TOCANTINS,Cédulas - 1a. família,10.00,336
475,2001,TOCANTINS,Cédulas - 1a. família,50.00,389
476,2001,TOCANTINS,Cédulas - 1a. família,100.00,2
477,2002,ACRE,Cédulas - 1a. família,5.00,1
478,2002,ACRE,Cédulas - 1a. família,10.00,26
479,2002,ACRE,Cédulas - 1a. família,50.00,133
480,2002,ACRE,Cédulas - 1a. família,100.00,3
481,2002,ALAGOAS,Cédulas - 1a. família,1.00,2
482,2002,ALAGOAS,Cédulas - 1a. família,5.00,112
483,2002,ALAGOAS,Cédulas - em polímero,10.00,5
484,2002,ALAGOAS,Cédulas - 1a. família,10.00,779
485,2002,ALAGOAS,Cédulas - 1a. família,20.00,36
486,2002,ALAGOAS,Cédulas - 1a. família,50.00,702
487,2002,ALAGOAS,Cédulas - 1a. família,100.00,6
488,2002,AMAPÁ,Cédulas - 1a. família,10.00,36
489,2002,AMAPÁ,Cédulas - 1a. família,50.00,67
490,2002,AMAPÁ,Cédulas - 1a. família,100.00,1
491,2002,AMAZONAS,Cédulas - 1a. família,1.00,2
492,2002,AMAZONAS,Cédulas - 1a. família,2.00,33
493,2002,AMAZONAS,Cédulas - 1a. família,5.00,232
494,2002,AMAZONAS,Cédulas - em polímero,10.00,2
495,2002,AMAZONAS,Cédulas - 1a. família,10.00,319
496,2002,AMAZONAS,Cédulas - 1a. família,20.00,1
497,2002,AMAZONAS,Cédulas - 1a. família,50.00,240
498,2002,AMAZONAS,Cédulas - 1a. família,100.00,259
499,2002,BAHIA,Cédulas - 1a. família,1.00,9
500,2002,BAHIA,Cédulas - 1a. família,2.00,13
501,2002,BAHIA,Cédulas - 1a. família,5.00,2.319
502,2002,BAHIA,Cédulas - em polímero,10.00,86
503,2002,BAHIA,Cédulas - 1a. família,10.00,9.710
504,2002,BAHIA,Cédulas - 1a. família,20.00,255
505,2002,BAHIA,Cédulas - 1a. família,50.00,5.718
506,2002,BAHIA,Cédulas - 1a. família,100.00,26
507,2002,CEARÁ,Cédulas - 1a. família,2.00,3
508,2002,CEARÁ,Cédulas - 1a. família,5.00,302
509,2002,CEARÁ,Cédulas - em polímero,10.00,23
510,2002,CEARÁ,Cédulas - 1a. família,10.00,4.214
511,2002,CEARÁ,Cédulas - 1a. família,20.00,317
512,2002,CEARÁ,Cédulas - 1a. família,50.00,2.272
513,2002,CEARÁ,Cédulas - 1a. família,100.00,35
514,2002,DISTRITO FEDERAL,Cédulas - 1a. família,1.00,6
515,2002,DISTRITO FEDERAL,Cédulas - 1a. família,2.00,26
516,2002,DISTRITO FEDERAL,Cédulas - 1a. família,5.00,1.832
517,2002,DISTRITO FEDERAL,Cédulas - em polímero,10.00,31
518,2002,DISTRITO FEDERAL,Cédulas - 1a. família,10.00,7.587
519,2002,DISTRITO FEDERAL,Cédulas - 1a. família,20.00,160
520,2002,DISTRITO FEDERAL,Cédulas - 1a. família,50.00,4.533
521,2002,DISTRITO FEDERAL,Cédulas - 1a. família,100.00,34
522,2002,ESPÍRITO SANTO,Cédulas - 1a. família,5.00,104
523,2002,ESPÍRITO SANTO,Cédulas - em polímero,10.00,1
524,2002,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,1.691
525,2002,ESPÍRITO SANTO,Cédulas - 1a. família,20.00,75
526,2002,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,5.291
527,2002,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,12
528,2002,GOIÁS,Cédulas - 1a. família,1.00,5
529,2002,GOIÁS,Cédulas - 1a. família,2.00,18
530,2002,GOIÁS,Cédulas - 1a. família,5.00,1.736
531,2002,GOIÁS,Cédulas - em polímero,10.00,40
532,2002,GOIÁS,Cédulas - 1a. família,10.00,6.175
533,2002,GOIÁS,Cédulas - 1a. família,20.00,109
534,2002,GOIÁS,Cédulas - 1a. família,50.00,7.344
535,2002,GOIÁS,Cédulas - 1a. família,100.00,66
536,2002,MARANHÃO,Cédulas - 1a. família,1.00,21
537,2002,MARANHÃO,Cédulas - 1a. família,2.00,1
538,2002,MARANHÃO,Cédulas - 1a. família,5.00,261
539,2002,MARANHÃO,Cédulas - em polímero,10.00,1
540,2002,MARANHÃO,Cédulas - 1a. família,10.00,1.463
541,2002,MARANHÃO,Cédulas - 1a. família,20.00,258
542,2002,MARANHÃO,Cédulas - 1a. família,50.00,844
543,2002,MARANHÃO,Cédulas - 1a. família,100.00,16
544,2002,MATO GROSSO,Cédulas - 1a. família,5.00,153
545,2002,MATO GROSSO,Cédulas - em polímero,10.00,19
546,2002,MATO GROSSO,Cédulas - 1a. família,10.00,622
547,2002,MATO GROSSO,Cédulas - 1a. família,20.00,17
548,2002,MATO GROSSO,Cédulas - 1a. família,50.00,1.104
549,2002,MATO GROSSO,Cédulas - 1a. família,100.00,45
550,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,2.00,1
551,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,73
552,2002,MATO GROSSO DO SUL,Cédulas - em polímero,10.00,13
553,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,1.140
554,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,7
555,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,2.683
556,2002,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,28
557,2002,MINAS GERAIS,Cédulas - 1a. família,1.00,13
558,2002,MINAS GERAIS,Cédulas - 1a. família,2.00,38
559,2002,MINAS GERAIS,Cédulas - 1a. família,5.00,3.488
560,2002,MINAS GERAIS,Cédulas - em polímero,10.00,70
561,2002,MINAS GERAIS,Cédulas - 1a. família,10.00,19.606
562,2002,MINAS GERAIS,Cédulas - 1a. família,20.00,1.264
563,2002,MINAS GERAIS,Cédulas - 1a. família,50.00,22.720
564,2002,MINAS GERAIS,Cédulas - 1a. família,100.00,178
565,2002,NAO INFORMADO,Cédulas - 1a. família,10.00,14
566,2002,NAO INFORMADO,Cédulas - 1a. família,50.00,7
567,2002,PARÁ,Cédulas - 1a. família,1.00,14
568,2002,PARÁ,Cédulas - 1a. família,2.00,11
569,2002,PARÁ,Cédulas - 1a. família,5.00,584
570,2002,PARÁ,Cédulas - em polímero,10.00,9
571,2002,PARÁ,Cédulas - 1a. família,10.00,2.109
572,2002,PARÁ,Cédulas - 1a. família,20.00,286
573,2002,PARÁ,Cédulas - 1a. família,50.00,2.169
574,2002,PARÁ,Cédulas - 1a. família,100.00,57
575,2002,PARAÍBA,Cédulas - 1a. família,2.00,2
576,2002,PARAÍBA,Cédulas - 1a. família,5.00,158
577,2002,PARAÍBA,Cédulas - em polímero,10.00,5
578,2002,PARAÍBA,Cédulas - 1a. família,10.00,718
579,2002,PARAÍBA,Cédulas - 1a. família,20.00,43
580,2002,PARAÍBA,Cédulas - 1a. família,50.00,1.229
581,2002,PARAÍBA,Cédulas - 1a. família,100.00,7
582,2002,PARANÁ,Cédulas - 1a. família,1.00,7
583,2002,PARANÁ,Cédulas - 1a. família,2.00,66
584,2002,PARANÁ,Cédulas - 1a. família,5.00,2.663
585,2002,PARANÁ,Cédulas - em polímero,10.00,64
586,2002,PARANÁ,Cédulas - 1a. família,10.00,14.030
587,2002,PARANÁ,Cédulas - 1a. família,20.00,910
588,2002,PARANÁ,Cédulas - 1a. família,50.00,6.697
589,2002,PARANÁ,Cédulas - 1a. família,100.00,140
590,2002,PERNAMBUCO,Cédulas - 1a. família,1.00,256
591,2002,PERNAMBUCO,Cédulas - 1a. família,2.00,5
592,2002,PERNAMBUCO,Cédulas - 1a. família,5.00,3.480
593,2002,PERNAMBUCO,Cédulas - em polímero,10.00,19
594,2002,PERNAMBUCO,Cédulas - 1a. família,10.00,9.469
595,2002,PERNAMBUCO,Cédulas - 1a. família,20.00,77
596,2002,PERNAMBUCO,Cédulas - 1a. família,50.00,6.675
597,2002,PERNAMBUCO,Cédulas - 1a. família,100.00,35
598,2002,PIAUÍ,Cédulas - 1a. família,2.00,1
599,2002,PIAUÍ,Cédulas - 1a. família,5.00,159
600,2002,PIAUÍ,Cédulas - em polímero,10.00,17
601,2002,PIAUÍ,Cédulas - 1a. família,10.00,1.323
602,2002,PIAUÍ,Cédulas - 1a. família,20.00,28
603,2002,PIAUÍ,Cédulas - 1a. família,50.00,884
604,2002,PIAUÍ,Cédulas - 1a. família,100.00,9
605,2002,RIO DE JANEIRO,Cédulas - 1a. família,1.00,13
606,2002,RIO DE JANEIRO,Cédulas - 1a. família,2.00,46
607,2002,RIO DE JANEIRO,Cédulas - 1a. família,5.00,2.843
608,2002,RIO DE JANEIRO,Cédulas - em polímero,10.00,293
609,2002,RIO DE JANEIRO,Cédulas - 1a. família,10.00,13.901
610,2002,RIO DE JANEIRO,Cédulas - 1a. família,20.00,982
611,2002,RIO DE JANEIRO,Cédulas - 1a. família,50.00,22.308
612,2002,RIO DE JANEIRO,Cédulas - 1a. família,100.00,84
613,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,1.00,1
614,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,229
615,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,1.148
616,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,20.00,49
617,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,797
618,2002,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,59
619,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,1.00,27
620,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,343
621,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,1.621
622,2002,RIO GRANDE DO SUL,Cédulas - em polímero,10.00,22
623,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,14.094
624,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,20.00,1.185
625,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,15.258
626,2002,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,213
627,2002,RONDÔNIA,Cédulas - 1a. família,5.00,18
628,2002,RONDÔNIA,Cédulas - em polímero,10.00,4
629,2002,RONDÔNIA,Cédulas - 1a. família,10.00,322
630,2002,RONDÔNIA,Cédulas - 1a. família,20.00,2
631,2002,RONDÔNIA,Cédulas - 1a. família,50.00,863
632,2002,RONDÔNIA,Cédulas - 1a. família,100.00,42
633,2002,RORAIMA,Cédulas - 1a. família,5.00,14
634,2002,RORAIMA,Cédulas - 1a. família,10.00,10
635,2002,RORAIMA,Cédulas - 1a. família,50.00,13
636,2002,RORAIMA,Cédulas - 1a. família,100.00,6
637,2002,SANTA CATARINA,Cédulas - 1a. família,1.00,1
638,2002,SANTA CATARINA,Cédulas - 1a. família,2.00,12
639,2002,SANTA CATARINA,Cédulas - 1a. família,5.00,276
640,2002,SANTA CATARINA,Cédulas - em polímero,10.00,10
641,2002,SANTA CATARINA,Cédulas - 1a. família,10.00,2.310
642,2002,SANTA CATARINA,Cédulas - 1a. família,20.00,105
643,2002,SANTA CATARINA,Cédulas - 1a. família,50.00,5.464
644,2002,SANTA CATARINA,Cédulas - 1a. família,100.00,40
645,2002,SÃO PAULO,Cédulas - 1a. família,1.00,27
646,2002,SÃO PAULO,Cédulas - 1a. família,2.00,98
647,2002,SÃO PAULO,Cédulas - 1a. família,5.00,7.779
648,2002,SÃO PAULO,Cédulas - em polímero,10.00,338
649,2002,SÃO PAULO,Cédulas - 1a. família,10.00,73.519
650,2002,SÃO PAULO,Cédulas - 1a. família,20.00,4.015
651,2002,SÃO PAULO,Cédulas - 1a. família,50.00,63.426
652,2002,SÃO PAULO,Cédulas - 1a. família,100.00,419
653,2002,SERGIPE,Cédulas - 1a. família,1.00,1
654,2002,SERGIPE,Cédulas - 1a. família,2.00,4
655,2002,SERGIPE,Cédulas - 1a. família,5.00,158
656,2002,SERGIPE,Cédulas - em polímero,10.00,5
657,2002,SERGIPE,Cédulas - 1a. família,10.00,842
658,2002,SERGIPE,Cédulas - 1a. família,20.00,44
659,2002,SERGIPE,Cédulas - 1a. família,50.00,816
660,2002,SERGIPE,Cédulas - 1a. família,100.00,2
661,2002,TOCANTINS,Cédulas - 1a. família,2.00,1
662,2002,TOCANTINS,Cédulas - 1a. família,5.00,86
663,2002,TOCANTINS,Cédulas - 1a. família,10.00,404
664,2002,TOCANTINS,Cédulas - 1a. família,20.00,109
665,2002,TOCANTINS,Cédulas - 1a. família,50.00,995
666,2002,TOCANTINS,Cédulas - 1a. família,100.00,9
667,2003,ACRE,Cédulas - 1a. família,5.00,2
668,2003,ACRE,Cédulas - em polímero,10.00,2
669,2003,ACRE,Cédulas - 1a. família,10.00,19
670,2003,ACRE,Cédulas - 1a. família,20.00,14
671,2003,ACRE,Cédulas - 1a. família,50.00,103
672,2003,ACRE,Cédulas - 1a. família,100.00,11
673,2003,ALAGOAS,Cédulas - 1a. família,5.00,176
674,2003,ALAGOAS,Cédulas - em polímero,10.00,1
675,2003,ALAGOAS,Cédulas - 1a. família,10.00,297
676,2003,ALAGOAS,Cédulas - 1a. família,20.00,722
677,2003,ALAGOAS,Cédulas - 1a. família,50.00,823
678,2003,ALAGOAS,Cédulas - 1a. família,100.00,13
679,2003,AMAPÁ,Cédulas - 1a. família,5.00,5
680,2003,AMAPÁ,Cédulas - 1a. família,10.00,66
681,2003,AMAPÁ,Cédulas - 1a. família,20.00,2
682,2003,AMAPÁ,Cédulas - 1a. família,50.00,130
683,2003,AMAPÁ,Cédulas - 1a. família,100.00,1
684,2003,AMAZONAS,Cédulas - 1a. família,2.00,5
685,2003,AMAZONAS,Cédulas - 1a. família,5.00,201
686,2003,AMAZONAS,Cédulas - 1a. família,10.00,146
687,2003,AMAZONAS,Cédulas - 1a. família,20.00,28
688,2003,AMAZONAS,Cédulas - 1a. família,50.00,308
689,2003,AMAZONAS,Cédulas - 1a. família,100.00,287
690,2003,BAHIA,Cédulas - 1a. família,1.00,1
691,2003,BAHIA,Cédulas - 1a. família,2.00,37
692,2003,BAHIA,Cédulas - 1a. família,5.00,5.244
693,2003,BAHIA,Cédulas - em polímero,10.00,42
694,2003,BAHIA,Cédulas - 1a. família,10.00,8.843
695,2003,BAHIA,Cédulas - 1a. família,20.00,1.788
696,2003,BAHIA,Cédulas - 1a. família,50.00,9.046
697,2003,BAHIA,Cédulas - 1a. família,100.00,41
698,2003,CEARÁ,Cédulas - 1a. família,1.00,1
699,2003,CEARÁ,Cédulas - 1a. família,2.00,10
700,2003,CEARÁ,Cédulas - 1a. família,5.00,320
701,2003,CEARÁ,Cédulas - em polímero,10.00,137
702,2003,CEARÁ,Cédulas - 1a. família,10.00,3.579
703,2003,CEARÁ,Cédulas - 1a. família,20.00,872
704,2003,CEARÁ,Cédulas - 1a. família,50.00,3.225
705,2003,CEARÁ,Cédulas - 1a. família,100.00,9
706,2003,DISTRITO FEDERAL,Cédulas - 1a. família,1.00,2
707,2003,DISTRITO FEDERAL,Cédulas - 1a. família,2.00,21
708,2003,DISTRITO FEDERAL,Cédulas - 1a. família,5.00,4.292
709,2003,DISTRITO FEDERAL,Cédulas - em polímero,10.00,8
710,2003,DISTRITO FEDERAL,Cédulas - 1a. família,10.00,1.831
711,2003,DISTRITO FEDERAL,Cédulas - 1a. família,20.00,1.460
712,2003,DISTRITO FEDERAL,Cédulas - 1a. família,50.00,5.934
713,2003,DISTRITO FEDERAL,Cédulas - 1a. família,100.00,39
714,2003,ESPÍRITO SANTO,Cédulas - 1a. família,1.00,10
715,2003,ESPÍRITO SANTO,Cédulas - 1a. família,2.00,7
716,2003,ESPÍRITO SANTO,Cédulas - 1a. família,5.00,2.225
717,2003,ESPÍRITO SANTO,Cédulas - em polímero,10.00,4
718,2003,ESPÍRITO SANTO,Cédulas - 1a. família,10.00,3.355
719,2003,ESPÍRITO SANTO,Cédulas - 1a. família,20.00,224
720,2003,ESPÍRITO SANTO,Cédulas - 1a. família,50.00,6.335
721,2003,ESPÍRITO SANTO,Cédulas - 1a. família,100.00,5
722,2003,GOIÁS,Cédulas - 1a. família,1.00,18
723,2003,GOIÁS,Cédulas - 1a. família,2.00,19
724,2003,GOIÁS,Cédulas - 1a. família,5.00,8.473
725,2003,GOIÁS,Cédulas - em polímero,10.00,15
726,2003,GOIÁS,Cédulas - 1a. família,10.00,1.522
727,2003,GOIÁS,Cédulas - 1a. família,20.00,875
728,2003,GOIÁS,Cédulas - 1a. família,50.00,7.951
729,2003,GOIÁS,Cédulas - 1a. família,100.00,79
730,2003,MARANHÃO,Cédulas - 1a. família,2.00,3
731,2003,MARANHÃO,Cédulas - 1a. família,5.00,442
732,2003,MARANHÃO,Cédulas - em polímero,10.00,45
733,2003,MARANHÃO,Cédulas - 1a. família,10.00,813
734,2003,MARANHÃO,Cédulas - 1a. família,20.00,327
735,2003,MARANHÃO,Cédulas - 1a. família,50.00,1.096
736,2003,MARANHÃO,Cédulas - 1a. família,100.00,55
737,2003,MATO GROSSO,Cédulas - 1a. família,5.00,712
738,2003,MATO GROSSO,Cédulas - em polímero,10.00,6
739,2003,MATO GROSSO,Cédulas - 1a. família,10.00,530
740,2003,MATO GROSSO,Cédulas - 1a. família,20.00,195
741,2003,MATO GROSSO,Cédulas - 1a. família,50.00,1.543
742,2003,MATO GROSSO,Cédulas - 1a. família,100.00,44
743,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,1.00,2
744,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,2.00,1
745,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,5.00,79
746,2003,MATO GROSSO DO SUL,Cédulas - em polímero,10.00,11
747,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,10.00,1.768
748,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,20.00,78
749,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,50.00,5.617
750,2003,MATO GROSSO DO SUL,Cédulas - 1a. família,100.00,37
751,2003,MINAS GERAIS,Cédulas - 1a. família,1.00,25
752,2003,MINAS GERAIS,Cédulas - 1a. família,2.00,83
753,2003,MINAS GERAIS,Cédulas - 1a. família,5.00,11.506
754,2003,MINAS GERAIS,Cédulas - em polímero,10.00,57
755,2003,MINAS GERAIS,Cédulas - 1a. família,10.00,12.973
756,2003,MINAS GERAIS,Cédulas - 1a. família,20.00,6.885
757,2003,MINAS GERAIS,Cédulas - 1a. família,50.00,33.820
758,2003,MINAS GERAIS,Cédulas - 1a. família,100.00,210
759,2003,NAO INFORMADO,Cédulas - 1a. família,5.00,3
760,2003,NAO INFORMADO,Cédulas - 1a. família,20.00,1
761,2003,NAO INFORMADO,Cédulas - 1a. família,50.00,1
762,2003,PARÁ,Cédulas - 1a. família,1.00,1
763,2003,PARÁ,Cédulas - 1a. família,2.00,15
764,2003,PARÁ,Cédulas - 1a. família,5.00,1.158
765,2003,PARÁ,Cédulas - em polímero,10.00,6
766,2003,PARÁ,Cédulas - 1a. família,10.00,1.487
767,2003,PARÁ,Cédulas - 1a. família,20.00,481
768,2003,PARÁ,Cédulas - 1a. família,50.00,1.864
769,2003,PARÁ,Cédulas - 1a. família,100.00,145
770,2003,PARAÍBA,Cédulas - 1a. família,2.00,9
771,2003,PARAÍBA,Cédulas - 1a. família,5.00,289
772,2003,PARAÍBA,Cédulas - em polímero,10.00,2
773,2003,PARAÍBA,Cédulas - 1a. família,10.00,934
774,2003,PARAÍBA,Cédulas - 1a. família,20.00,304
775,2003,PARAÍBA,Cédulas - 1a. família,50.00,1.164
776,2003,PARAÍBA,Cédulas - 1a. família,100.00,23
777,2003,PARANÁ,Cédulas - 1a. família,1.00,7
778,2003,PARANÁ,Cédulas - 1a. família,2.00,47
779,2003,PARANÁ,Cédulas - 1a. família,5.00,1.918
780,2003,PARANÁ,Cédulas - em polímero,10.00,1.159
781,2003,PARANÁ,Cédulas - 1a. família,10.00,9.645
782,2003,PARANÁ,Cédulas - 1a. família,20.00,3.273
783,2003,PARANÁ,Cédulas - 1a. família,50.00,26.426
784,2003,PARANÁ,Cédulas - 1a. família,100.00,123
785,2003,PERNAMBUCO,Cédulas - 1a. família,1.00,107
786,2003,PERNAMBUCO,Cédulas - 1a. família,2.00,132
787,2003,PERNAMBUCO,Cédulas - 1a. família,5.00,4.152
788,2003,PERNAMBUCO,Cédulas - em polímero,10.00,23
789,2003,PERNAMBUCO,Cédulas - 1a. família,10.00,4.610
790,2003,PERNAMBUCO,Cédulas - 1a. família,20.00,2.556
791,2003,PERNAMBUCO,Cédulas - 1a. família,50.00,8.031
792,2003,PERNAMBUCO,Cédulas - 1a. família,100.00,69
793,2003,PIAUÍ,Cédulas - 1a. família,2.00,2
794,2003,PIAUÍ,Cédulas - 1a. família,5.00,419
795,2003,PIAUÍ,Cédulas - em polímero,10.00,144
796,2003,PIAUÍ,Cédulas - 1a. família,10.00,463
797,2003,PIAUÍ,Cédulas - 1a. família,20.00,300
798,2003,PIAUÍ,Cédulas - 1a. família,50.00,1.188
799,2003,PIAUÍ,Cédulas - 1a. família,100.00,12
800,2003,RIO DE JANEIRO,Cédulas - 1a. família,1.00,11
801,2003,RIO DE JANEIRO,Cédulas - 1a. família,2.00,81
802,2003,RIO DE JANEIRO,Cédulas - 1a. família,5.00,2.978
803,2003,RIO DE JANEIRO,Cédulas - em polímero,10.00,141
804,2003,RIO DE JANEIRO,Cédulas - 1a. família,10.00,19.295
805,2003,RIO DE JANEIRO,Cédulas - 1a. família,20.00,5.954
806,2003,RIO DE JANEIRO,Cédulas - 1a. família,50.00,48.545
807,2003,RIO DE JANEIRO,Cédulas - 1a. família,100.00,160
808,2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,5.00,967
809,2003,RIO GRANDE DO NORTE,Cédulas - em polímero,10.00,6
810,2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,10.00,2.258
811,2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,20.00,317
812,2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,50.00,726
813,2003,RIO GRANDE DO NORTE,Cédulas - 1a. família,100.00,129
814,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,1.00,27
815,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,2.00,362
816,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,5.00,2.837
817,2003,RIO GRANDE DO SUL,Cédulas - em polímero,10.00,29
818,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,10.00,8.643
819,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,20.00,1.134
820,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,50.00,15.750
821,2003,RIO GRANDE DO SUL,Cédulas - 1a. família,100.00,95
822,2003,RONDÔNIA,Cédulas - 1a. família,5.00,60
823,2003,RONDÔNIA,Cédulas - em polímero,10.00,19
824,2003,RONDÔNIA,Cédulas - 1a. família,10.00,430
825,2003,RONDÔNIA,Cédulas - 1a. família,20.00,120
826,2003,RONDÔNIA,Cédulas - 1a. família,50.00,949
827,2003,RONDÔNIA,Cédulas - 1a. família,100.00,75
828,2003,RORAIMA,Cédulas - 1a. família,10.00,7
829,2003,RORAIMA,Cédulas - 1a. família,20.00,2
830,2003,RORAIMA,Cédulas - 1a. família,50.00,147
831,2003,RORAIMA,Cédulas - 1a. família,100.00,5
832,2003,SANTA CATARINA,Cédulas - 1a. família,1.00,1
833,2003,SANTA CATARINA,Cédulas - 1a. família,2.00,11
834,2003,SANTA CATARINA,Cédulas - 1a. família,5.00,438
835,2003,SANTA CATARINA,Cédulas - em polímero,10.00,24
836,2003,SANTA CATARINA,Cédulas - 1a. família,10.00,3.236
837,2003,SANTA CATARINA,Cédulas - 1a. família,20.00,1.207
838,2003,SANTA CATARINA,Cédulas - 1a. família,50.00,11.373
